78	139	233	5.0	H	HD21
78	185	233	5.0	H	HD21
78	78	233	5.0	H	HD21
78	237	233	5.0	H	HE21

124	122	234	5.0	H	HB

9	238	235	2.3	H	H
9	142	235	2.3	H	H
9	145	235	2.3	H	H
9	135	235	2.3	H	H
9	19	235	2.3	H	H
9	57	235	2.3	H	H
9	55	235	2.3	H	H
9	150	235	2.3	H	H
9	47	235	2.3	H	H
9	12	235	2.3	H	H
9	181	235	2.3	H	H
9	24	235	2.3	H	H
9	116	235	2.3	H	H
9	216	235	2.3	H	H
9	228	235	2.3	H	H
9	139	235	2.3	H	H
9	76	235	2.3	H	H
9	37	235	2.3	H	H
9	218	235	2.3	H	H
195	238	235	2.3	H	H
195	142	235	2.3	H	H
195	145	235	2.3	H	H
195	135	235	2.3	H	H
195	19	235	2.3	H	H
195	57	235	2.3	H	H
195	55	235	2.3	H	H
195	150	235	2.3	H	H
195	47	235	2.3	H	H
195	12	235	2.3	H	H
195	181	235	2.3	H	H
195	24	235	2.3	H	H
195	116	235	2.3	H	H
195	216	235	2.3	H	H
195	228	235	2.3	H	H
195	139	235	2.3	H	H
195	76	235	2.3	H	H
195	37	235	2.3	H	H
195	218	235	2.3	H	H

161	161	236	5.0	H	QG

209	238	237	5.0	H	H
209	142	237	5.0	H	H
209	145	237	5.0	H	H
209	135	237	5.0	H	H
209	19	237	5.0	H	H
209	57	237	5.0	H	H
209	55	237	5.0	H	H
209	150	237	5.0	H	H
209	47	237	5.0	H	H
209	12	237	5.0	H	H
209	181	237	5.0	H	H
209	24	237	5.0	H	H
209	116	237	5.0	H	H
209	216	237	5.0	H	H
209	228	237	5.0	H	H
209	139	237	5.0	H	H
209	76	237	5.0	H	H
209	37	237	5.0	H	H
209	218	237	5.0	H	H

221	2	238	5.0	H	HB
221	227	238	5.0	H	HB
221	226	238	5.0	H	HB
221	217	238	5.0	H	HB

136	50	239	5.0	H	H
136	132	239	5.0	H	H
136	95	239	5.0	H	H
136	167	239	5.0	H	H
136	178	239	5.0	H	H
136	152	239	5.0	H	H
136	130	239	5.0	H	H

137	145	240	5.0	H	HD21
137	4	240	5.0	H	HE21
137	135	240	5.0	H	HD21
137	75	240	5.0	H	H
137	160	240	5.0	H	H

70	210	241	5.0	H	H
70	147	241	5.0	H	H
70	68	241	5.0	H	H
70	198	241	5.0	H	H
70	149	241	5.0	H	H
70	211	241	5.0	H	H

45	174	242	5.0	H	HD1
45	28	242	5.0	H	HD2
45	211	242	5.0	H	HG2
45	84	242	5.0	H	HG1

78	107	243	5.0	H	HD22
78	185	243	5.0	H	HD22
78	78	243	5.0	H	HD22
78	90	243	5.0	H	H
78	28	243	5.0	H	H

171	122	244	5.0	H	H
171	25	244	5.0	H	H
171	118	244	5.0	H	H
171	133	244	5.0	H	H
171	196	244	5.0	H	H
171	115	244	5.0	H	H
171	226	244	5.0	H	H
171	85	244	5.0	H	H
171	165	244	5.0	H	H

149	149	245	5.0	H	HD1

10	9	246	5.0	H	H

209	224	247	5.0	H	H
209	48	247	5.0	H	H
209	148	247	5.0	H	H
209	17	247	5.0	H	H
209	53	247	5.0	H	H
209	215	247	5.0	H	H
209	143	247	5.0	H	H

192	191	248	5.0	H	HD1

225	130	249	5.0	H	H
225	78	249	5.0	H	H
225	111	249	5.0	H	H

15	14	250	4.6	H	H


162	161	252	6.0	H	H

228	78	253	5.0	H	H
228	111	253	5.0	H	H
228	117	253	5.0	H	H
228	209	253	5.0	H	H

85	84	254	5.0	H	HG1

77	79	255	5.0	H	H
77	106	255	5.0	H	H

14	14	256	5.0	H	HB

105	19	257	5.0	H	H
105	57	257	5.0	H	H
105	55	257	5.0	H	H
105	150	257	5.0	H	H
105	47	257	5.0	H	H
105	12	257	5.0	H	H
105	181	257	5.0	H	H
105	24	257	5.0	H	H
105	116	257	5.0	H	H
105	216	257	5.0	H	H
105	228	257	5.0	H	H
105	139	257	5.0	H	H
105	76	257	5.0	H	H
105	37	257	5.0	H	H
105	218	257	5.0	H	H
105	38	257	5.0	H	H
105	114	257	5.0	H	H
105	249	257	5.0	H	H


141	116	259	5.0	H	H
141	216	259	5.0	H	H
141	228	259	5.0	H	H
141	139	259	5.0	H	H
141	76	259	5.0	H	H
141	37	259	5.0	H	H
141	218	259	5.0	H	H
141	38	259	5.0	H	H
141	114	259	5.0	H	H
141	249	259	5.0	H	H
141	187	259	5.0	H	H
141	180	259	5.0	H	H
141	112	259	5.0	H	H
141	9	259	5.0	H	H
141	195	259	5.0	H	H
20	116	259	5.0	H	H
20	216	259	5.0	H	H
20	228	259	5.0	H	H
20	139	259	5.0	H	H
20	76	259	5.0	H	H
20	37	259	5.0	H	H
20	218	259	5.0	H	H
20	38	259	5.0	H	H
20	114	259	5.0	H	H
20	249	259	5.0	H	H
20	187	259	5.0	H	H
20	180	259	5.0	H	H
20	112	259	5.0	H	H
20	9	259	5.0	H	H
20	195	259	5.0	H	H

62	66	260	5.0	H	H
62	65	260	5.0	H	H
62	242	260	5.0	H	H
62	240	260	5.0	H	H

9	208	261	5.0	H	H
9	82	261	5.0	H	H
9	238	261	5.0	H	H
9	142	261	5.0	H	H
9	145	261	5.0	H	H
9	135	261	5.0	H	H
9	19	261	5.0	H	H
9	57	261	5.0	H	H
9	55	261	5.0	H	H
9	150	261	5.0	H	H
9	47	261	5.0	H	H
9	12	261	5.0	H	H
9	181	261	5.0	H	H
9	24	261	5.0	H	H
9	116	261	5.0	H	H
9	216	261	5.0	H	H
195	208	261	5.0	H	H
195	82	261	5.0	H	H
195	238	261	5.0	H	H
195	142	261	5.0	H	H
195	145	261	5.0	H	H
195	135	261	5.0	H	H
195	19	261	5.0	H	H
195	57	261	5.0	H	H
195	55	261	5.0	H	H
195	150	261	5.0	H	H
195	47	261	5.0	H	H
195	12	261	5.0	H	H
195	181	261	5.0	H	H
195	24	261	5.0	H	H
195	116	261	5.0	H	H
195	216	261	5.0	H	H


99	99	263	5.0	H	HD1

104	104	264	5.0	H	HD1

14	13	265	5.0	H	HG2

61	249	266	5.0	H	QD
61	41	266	5.0	H	HD1
61	3	266	5.0	H	HG2
61	63	266	5.0	H	HD2
61	64	266	5.0	H	HD1
61	112	266	5.0	H	HD1
61	79	266	5.0	H	HD1
61	133	266	5.0	H	HD1
61	67	266	5.0	H	HD1
61	124	266	5.0	H	HD1
61	191	266	5.0	H	HD2
61	121	266	5.0	H	QG

67	68	267	5.0	H	H

227	226	268	5.0	H	HB
227	227	268	5.0	H	HB


131	208	270	2.3	H	H
131	82	270	2.3	H	H
131	238	270	2.3	H	H
131	142	270	2.3	H	H
131	145	270	2.3	H	H
131	135	270	2.3	H	H
131	19	270	2.3	H	H
131	57	270	2.3	H	H
131	55	270	2.3	H	H
131	150	270	2.3	H	H
131	47	270	2.3	H	H
131	12	270	2.3	H	H
131	181	270	2.3	H	H
131	24	270	2.3	H	H

16	13	271	5.0	H	HG1

18	90	272	5.0	H	HB
18	220	272	5.0	H	HB
18	24	272	5.0	H	HB
11	90	272	5.0	H	HB
11	220	272	5.0	H	HB
11	24	272	5.0	H	HB

221	219	273	5.0	H	H
221	184	273	5.0	H	H

222	221	274	5.0	H	H

35	36	275	6.0	H	H

193	189	276	5.0	H	HB
193	193	276	5.0	H	HB

15	40	277	5.0	H	H
15	232	277	5.0	H	H
15	224	277	5.0	H	H
15	48	277	5.0	H	H
15	148	277	5.0	H	H
15	17	277	5.0	H	H
15	53	277	5.0	H	H
15	215	277	5.0	H	H
15	143	277	5.0	H	H

101	75	278	5.0	H	H
101	160	278	5.0	H	H
101	188	278	5.0	H	HD21
101	101	278	5.0	H	HD21
101	19	278	5.0	H	HD21
101	41	278	5.0	H	H

201	114	279	5.0	H	H
201	249	279	5.0	H	H
201	187	279	5.0	H	H
201	180	279	5.0	H	H
201	112	279	5.0	H	H
201	9	279	5.0	H	H
201	195	279	5.0	H	H
201	67	279	5.0	H	H
201	188	279	5.0	H	H

217	208	280	5.0	H	H
217	82	280	5.0	H	H
217	238	280	5.0	H	H
217	142	280	5.0	H	H
217	145	280	5.0	H	H
217	135	280	5.0	H	H
217	19	280	5.0	H	H
217	57	280	5.0	H	H
217	55	280	5.0	H	H
217	150	280	5.0	H	H
217	47	280	5.0	H	H
217	12	280	5.0	H	H
217	181	280	5.0	H	H
217	24	280	5.0	H	H
217	116	280	5.0	H	H
232	208	280	5.0	H	H
232	82	280	5.0	H	H
232	238	280	5.0	H	H
232	142	280	5.0	H	H
232	145	280	5.0	H	H
232	135	280	5.0	H	H
232	19	280	5.0	H	H
232	57	280	5.0	H	H
232	55	280	5.0	H	H
232	150	280	5.0	H	H
232	47	280	5.0	H	H
232	12	280	5.0	H	H
232	181	280	5.0	H	H
232	24	280	5.0	H	H
232	116	280	5.0	H	H

63	63	281	5.0	H	HD1

99	98	282	5.0	H	H

143	235	283	5.0	H	H
143	136	283	5.0	H	H
143	83	283	5.0	H	H
143	54	283	5.0	H	H
143	208	283	5.0	H	H
143	82	283	5.0	H	H
143	238	283	5.0	H	H
143	142	283	5.0	H	H
143	145	283	5.0	H	H
143	135	283	5.0	H	H

180	133	284	5.0	H	HD1
180	67	284	5.0	H	HD1
180	124	284	5.0	H	HD1
180	191	284	5.0	H	HD2
180	121	284	5.0	H	QG
180	161	284	5.0	H	QG

192	193	285	4.6	H	H

188	189	286	6.0	H	H

17	13	287	5.0	H	HG1


137	146	289	5.0	H	HE22
137	18	289	5.0	H	HE22
137	135	289	5.0	H	HD22

189	189	290	5.0	H	HB

121	120	291	6.0	H	H


227	126	293	5.0	H	H
227	45	293	5.0	H	H
227	131	293	5.0	H	H
227	247	293	5.0	H	H
227	241	293	5.0	H	H
227	129	293	5.0	H	H
227	72	293	5.0	H	H
227	146	293	5.0	H	H
32	126	293	5.0	H	H
32	45	293	5.0	H	H
32	131	293	5.0	H	H
32	247	293	5.0	H	H
32	241	293	5.0	H	H
32	129	293	5.0	H	H
32	72	293	5.0	H	H
32	146	293	5.0	H	H

167	144	294	5.0	H	H
167	52	294	5.0	H	H
167	107	294	5.0	H	H
167	162	294	5.0	H	H
167	120	294	5.0	H	H

5	8	295	5.0	H	HG2

18	13	296	5.0	H	HG2


52	53	298	4.6	H	H

139	145	299	5.0	H	HD21
139	4	299	5.0	H	HE21
139	135	299	5.0	H	HD21
139	75	299	5.0	H	H

135	32	300	5.0	H	H
135	92	300	5.0	H	H
135	137	300	5.0	H	H
135	217	300	5.0	H	H
135	10	300	5.0	H	H
135	89	300	5.0	H	H
135	33	300	5.0	H	H
135	14	300	5.0	H	H
135	40	300	5.0	H	H
135	232	300	5.0	H	H
135	224	300	5.0	H	H
47	32	300	5.0	H	H
47	92	300	5.0	H	H
47	137	300	5.0	H	H
47	217	300	5.0	H	H
47	10	300	5.0	H	H
47	89	300	5.0	H	H
47	33	300	5.0	H	H
47	14	300	5.0	H	H
47	40	300	5.0	H	H
47	232	300	5.0	H	H
47	224	300	5.0	H	H

145	249	301	5.0	H	QD
145	41	301	5.0	H	HD1
145	3	301	5.0	H	HG2
145	63	301	5.0	H	HD2
145	64	301	5.0	H	HD1
145	112	301	5.0	H	HD1
145	79	301	5.0	H	HD1
145	133	301	5.0	H	HD1
145	67	301	5.0	H	HD1
145	124	301	5.0	H	HD1
145	191	301	5.0	H	HD2
145	121	301	5.0	H	QG
150	249	301	5.0	H	QD
150	41	301	5.0	H	HD1
150	3	301	5.0	H	HG2
150	63	301	5.0	H	HD2
150	64	301	5.0	H	HD1
150	112	301	5.0	H	HD1
150	79	301	5.0	H	HD1
150	133	301	5.0	H	HD1
150	67	301	5.0	H	HD1
150	124	301	5.0	H	HD1
150	191	301	5.0	H	HD2
150	121	301	5.0	H	QG

24	21	302	5.0	H	HB

73	72	303	5.0	H	H

8	8	304	5.0	H	HG1

106	119	305	5.0	H	H
106	61	305	5.0	H	H
106	77	305	5.0	H	H
106	225	305	5.0	H	H
106	104	305	5.0	H	H
106	144	305	5.0	H	H

8	8	306	5.0	H	HG2

112	147	307	5.0	H	H
112	68	307	5.0	H	H
112	198	307	5.0	H	H
112	149	307	5.0	H	H
112	211	307	5.0	H	H
112	94	307	5.0	H	H
112	223	307	5.0	H	H
112	138	307	5.0	H	H
112	31	307	5.0	H	H
112	122	307	5.0	H	H

172	215	308	5.0	H	H
172	143	308	5.0	H	H
172	210	308	5.0	H	H
172	147	308	5.0	H	H
172	68	308	5.0	H	H

105	75	309	5.0	H	HG1
105	106	309	5.0	H	HD2

247	130	310	5.0	H	H
247	78	310	5.0	H	H
247	111	310	5.0	H	H

181	122	311	5.0	H	HB

75	75	312	5.0	H	HG2


240	241	314	6.0	H	H

135	18	315	5.0	H	HE22
135	135	315	5.0	H	HD22
47	18	315	5.0	H	HE22
47	135	315	5.0	H	HD22

117	118	316	6.0	H	H

142	221	317	5.0	H	H
142	220	317	5.0	H	H
142	237	317	5.0	H	H
142	39	317	5.0	H	H

201	99	318	5.0	H	HD2
201	249	318	5.0	H	QD
201	41	318	5.0	H	HD1
201	3	318	5.0	H	HG2
201	63	318	5.0	H	HD2
201	64	318	5.0	H	HD1
201	112	318	5.0	H	HD1
201	79	318	5.0	H	HD1
201	133	318	5.0	H	HD1

184	19	319	5.0	H	HD21
184	41	319	5.0	H	H
184	83	319	5.0	H	HE21
184	193	319	5.0	H	H
184	144	319	5.0	H	HD21
184	55	319	5.0	H	HD21
184	107	319	5.0	H	HD21
184	139	319	5.0	H	HD21
184	185	319	5.0	H	HD21
184	78	319	5.0	H	HD21

197	199	320	5.0	H	HE21
197	69	320	5.0	H	HD22
197	26	320	5.0	H	HD22

23	22	321	5.0	H	H

209	177	322	5.0	H	H
209	206	322	5.0	H	H
209	109	322	5.0	H	H
209	171	322	5.0	H	H
209	105	322	5.0	H	H
209	22	322	5.0	H	H
209	201	322	5.0	H	H
209	3	322	5.0	H	H

118	81	323	5.0	H	HB

190	101	324	5.0	H	HD21
190	19	324	5.0	H	HD21
190	41	324	5.0	H	H
190	83	324	5.0	H	HE21
190	193	324	5.0	H	H
190	144	324	5.0	H	HD21
190	55	324	5.0	H	HD21

4	3	325	5.0	H	HG2

174	191	326	5.0	H	HD1

132	217	327	5.0	H	HB
132	110	327	5.0	H	HB

161	220	328	5.0	H	HB

126	120	329	5.0	H	H
126	50	329	5.0	H	H
126	132	329	5.0	H	H
126	95	329	5.0	H	H
126	167	329	5.0	H	H
126	178	329	5.0	H	H
126	152	329	5.0	H	H

152	122	330	5.0	H	H
152	25	330	5.0	H	H
152	118	330	5.0	H	H
152	133	330	5.0	H	H
152	196	330	5.0	H	H
152	115	330	5.0	H	H
152	226	330	5.0	H	H
152	85	330	5.0	H	H
152	165	330	5.0	H	H

135	75	331	5.0	H	H
135	160	331	5.0	H	H
135	188	331	5.0	H	HD21
135	101	331	5.0	H	HD21
135	19	331	5.0	H	HD21
135	41	331	5.0	H	H
135	83	331	5.0	H	HE21
47	75	331	5.0	H	H
47	160	331	5.0	H	H
47	188	331	5.0	H	HD21
47	101	331	5.0	H	HD21
47	19	331	5.0	H	HD21
47	41	331	5.0	H	H
47	83	331	5.0	H	HE21

89	108	332	5.0	H	HD1
89	30	332	5.0	H	QG
224	108	332	5.0	H	HD1
224	30	332	5.0	H	QG

19	161	333	5.0	H	QG
19	149	333	5.0	H	HD1
19	99	333	5.0	H	HD1
19	13	333	5.0	H	HG1
19	23	333	5.0	H	HD1
19	63	333	5.0	H	HD1
12	161	333	5.0	H	QG
12	149	333	5.0	H	HD1
12	99	333	5.0	H	HD1
12	13	333	5.0	H	HG1
12	23	333	5.0	H	HD1
12	63	333	5.0	H	HD1

73	16	334	5.0	H	H
73	110	334	5.0	H	H
73	248	334	5.0	H	H
73	174	334	5.0	H	H
73	222	334	5.0	H	H

61	242	335	5.0	H	H
61	240	335	5.0	H	H
61	64	335	5.0	H	H

107	76	336	5.0	H	QG

125	41	337	5.0	H	HD1
125	3	337	5.0	H	HG2
125	63	337	5.0	H	HD2
125	64	337	5.0	H	HD1
125	112	337	5.0	H	HD1
125	79	337	5.0	H	HD1
125	133	337	5.0	H	HD1
125	67	337	5.0	H	HD1
125	124	337	5.0	H	HD1
125	191	337	5.0	H	HD2
125	121	337	5.0	H	QG

241	199	338	6.0	H	H

137	137	339	5.0	H	HD1

137	184	340	5.0	H	H
137	29	340	5.0	H	H
137	141	340	5.0	H	H
137	23	340	5.0	H	H
137	70	340	5.0	H	H
137	20	340	5.0	H	H

15	16	341	4.6	H	H

79	113	342	5.0	H	H
79	36	342	5.0	H	H
79	177	342	5.0	H	H
79	206	342	5.0	H	H
79	109	342	5.0	H	H
79	171	342	5.0	H	H
79	105	342	5.0	H	H
79	22	342	5.0	H	H
79	201	342	5.0	H	H

80	4	343	5.0	H	HE21
80	135	343	5.0	H	HD21
80	75	343	2.3	H	H
80	160	343	2.3	H	H
80	188	343	5.0	H	HD21
80	101	343	5.0	H	HD21

77	77	344	5.0	H	HD1

107	209	345	5.0	H	H
107	79	345	5.0	H	H

117	132	346	5.0	H	H
117	95	346	5.0	H	H
117	167	346	5.0	H	H
117	178	346	5.0	H	H
117	152	346	5.0	H	H
117	130	346	5.0	H	H
117	78	346	5.0	H	H
117	111	346	5.0	H	H

184	184	347	5.0	H	HD2

190	38	348	5.0	H	H
190	114	348	5.0	H	H
190	249	348	5.0	H	H
190	187	348	5.0	H	H
190	180	348	5.0	H	H
190	112	348	5.0	H	H
190	9	348	5.0	H	H
190	195	348	5.0	H	H
190	67	348	5.0	H	H
190	188	348	5.0	H	H

70	71	349	4.6	H	H


196	195	351	6.0	H	H


63	149	353	5.0	H	H
63	211	353	5.0	H	H
63	94	353	5.0	H	H
63	223	353	5.0	H	H
63	138	353	5.0	H	H
63	31	353	5.0	H	H
63	122	353	5.0	H	H
63	25	353	5.0	H	H
63	118	353	5.0	H	H
63	133	353	5.0	H	H
63	196	353	5.0	H	H

140	139	354	5.0	H	H

237	141	355	6.0	H	H

28	25	356	5.0	H	HB

112	150	357	6.0	H	H

82	101	358	5.0	H	HD21
82	19	358	5.0	H	HD21
82	41	358	5.0	H	H
82	83	358	5.0	H	HE21
82	193	358	5.0	H	H
82	144	358	5.0	H	HD21
82	55	358	5.0	H	HD21
82	107	358	5.0	H	HD21

184	185	359	6.0	H	H

237	238	360	6.0	H	H

201	76	361	5.0	H	QG
201	232	361	5.0	H	HG1
201	23	361	5.0	H	HD2
201	124	361	5.0	H	HD2
201	48	361	5.0	H	HD1

124	94	362	5.0	H	H
124	223	362	5.0	H	H
124	138	362	5.0	H	H
124	31	362	5.0	H	H
124	122	362	5.0	H	H
124	25	362	5.0	H	H
124	118	362	5.0	H	H
124	133	362	5.0	H	H
124	196	362	5.0	H	H
66	94	362	5.0	H	H
66	223	362	5.0	H	H
66	138	362	5.0	H	H
66	31	362	5.0	H	H
66	122	362	5.0	H	H
66	25	362	5.0	H	H
66	118	362	5.0	H	H
66	133	362	5.0	H	H
66	196	362	5.0	H	H

147	108	363	5.0	H	HD1

208	249	364	5.0	H	H
208	187	364	5.0	H	H
208	180	364	5.0	H	H
208	112	364	5.0	H	H
208	9	364	5.0	H	H
208	195	364	5.0	H	H
208	67	364	5.0	H	H
208	188	364	5.0	H	H
208	172	364	5.0	H	H
208	113	364	5.0	H	H

133	232	365	5.0	H	HG2

75	103	366	6.0	H	H

108	146	367	6.0	H	H

121	81	368	5.0	H	H
121	62	368	5.0	H	H
121	190	368	5.0	H	H
121	213	368	5.0	H	H
121	30	368	5.0	H	H
121	101	368	5.0	H	H
121	124	368	5.0	H	H

70	135	369	5.0	H	HD22
70	237	369	5.0	H	HE22
70	127	369	5.0	H	HD21
70	101	369	5.0	H	HD22
70	19	369	5.0	H	HD22

50	49	370	6.0	H	H

65	4	371	5.0	H	HE21
65	135	371	5.0	H	HD21
65	75	371	5.0	H	H
65	160	371	5.0	H	H
65	188	371	5.0	H	HD21
65	101	371	5.0	H	HD21
242	4	371	5.0	H	HE21
242	135	371	5.0	H	HD21
242	75	371	5.0	H	H
242	160	371	5.0	H	H
242	188	371	5.0	H	HD21
242	101	371	5.0	H	HD21

223	126	372	6.0	H	H

187	188	373	6.0	H	H

49	76	374	5.0	H	QG

30	28	375	6.0	H	H

27	28	376	5.0	H	H

4	3	377	5.0	H	HG1

138	145	378	5.0	H	HD21
138	4	378	5.0	H	HE21
138	135	378	5.0	H	HD21

55	81	379	5.0	H	HB
37	81	379	5.0	H	HB

22	23	380	5.0	H	H

138	137	381	4.6	H	H

218	32	382	5.0	H	H
218	92	382	5.0	H	H
218	137	382	5.0	H	H
218	217	382	5.0	H	H
218	10	382	5.0	H	H
218	89	382	5.0	H	H
218	33	382	5.0	H	H
218	14	382	5.0	H	H
218	40	382	5.0	H	H
218	232	382	5.0	H	H
218	224	382	5.0	H	H
38	32	382	5.0	H	H
38	92	382	5.0	H	H
38	137	382	5.0	H	H
38	217	382	5.0	H	H
38	10	382	5.0	H	H
38	89	382	5.0	H	H
38	33	382	5.0	H	H
38	14	382	5.0	H	H
38	40	382	5.0	H	H
38	232	382	5.0	H	H
38	224	382	5.0	H	H

113	92	383	5.0	H	HD1

121	121	384	5.0	H	QG

180	193	385	5.0	H	H
180	144	385	5.0	H	HD21
180	55	385	5.0	H	HD21
180	107	385	5.0	H	HD21
180	139	385	5.0	H	HD21
180	185	385	5.0	H	HD21
180	78	385	5.0	H	HD21
180	237	385	5.0	H	HE21

72	71	386	6.0	H	H

112	127	387	5.0	H	H
112	235	387	5.0	H	H
112	136	387	5.0	H	H
112	83	387	5.0	H	H
112	54	387	5.0	H	H
112	208	387	5.0	H	H
112	82	387	5.0	H	H
112	238	387	5.0	H	H

141	68	388	5.0	H	H
141	198	388	5.0	H	H
141	149	388	5.0	H	H
141	211	388	5.0	H	H
141	94	388	5.0	H	H
141	223	388	5.0	H	H
141	138	388	5.0	H	H
141	31	388	5.0	H	H
141	122	388	5.0	H	H
141	25	388	5.0	H	H
141	118	388	5.0	H	H

149	110	389	5.0	H	HB
149	14	389	5.0	H	HB

83	92	390	5.0	H	HD2

33	32	391	6.0	H	H

19	161	392	5.0	H	QG
19	149	392	5.0	H	HD1
19	99	392	5.0	H	HD1
19	13	392	5.0	H	HG1
19	23	392	5.0	H	HD1
12	161	392	5.0	H	QG
12	149	392	5.0	H	HD1
12	99	392	5.0	H	HD1
12	13	392	5.0	H	HG1
12	23	392	5.0	H	HD1

228	152	393	5.0	H	H
228	130	393	5.0	H	H
228	78	393	5.0	H	H
228	111	393	5.0	H	H

144	145	394	6.0	H	H

135	75	395	5.0	H	HG1
135	106	395	5.0	H	HD2
47	75	395	5.0	H	HG1
47	106	395	5.0	H	HD2



23	23	398	5.0	H	HD1

101	99	399	5.0	H	HD1


49	48	401	6.0	H	H


121	122	403	5.0	H	HB

165	66	404	5.0	H	H
165	65	404	5.0	H	H
165	242	404	5.0	H	H
165	240	404	5.0	H	H

120	121	405	6.0	H	H

21	208	406	5.0	H	H
21	82	406	5.0	H	H
21	238	406	5.0	H	H
21	142	406	5.0	H	H
21	145	406	5.0	H	H
21	135	406	5.0	H	H
21	19	406	5.0	H	H
21	57	406	5.0	H	H
21	55	406	5.0	H	H
21	150	406	5.0	H	H
21	47	406	5.0	H	H
21	12	406	5.0	H	H
21	181	406	5.0	H	H
21	24	406	5.0	H	H
21	116	406	5.0	H	H
21	216	406	5.0	H	H
21	228	406	5.0	H	H
21	139	406	5.0	H	H
21	76	406	5.0	H	H

184	184	407	5.0	H	HD1

178	146	408	5.0	H	H
178	189	408	5.0	H	H

129	4	409	5.0	H	H
129	119	409	5.0	H	H
129	61	409	5.0	H	H
129	77	409	5.0	H	H
129	225	409	5.0	H	H
129	104	409	5.0	H	H
129	144	409	5.0	H	H


108	225	411	5.0	H	H
108	104	411	5.0	H	H
108	144	411	5.0	H	H
108	52	411	5.0	H	H
108	107	411	5.0	H	H
108	162	411	5.0	H	H
108	120	411	5.0	H	H

113	114	412	6.0	H	H

216	117	413	5.0	H	H
216	209	413	5.0	H	H
216	79	413	5.0	H	H
38	117	413	5.0	H	H
38	209	413	5.0	H	H
38	79	413	5.0	H	H

118	117	414	6.0	H	H

145	121	415	5.0	H	QG
145	161	415	5.0	H	QG
145	149	415	5.0	H	HD1
145	99	415	5.0	H	HD1
145	13	415	5.0	H	HG1
145	23	415	5.0	H	HD1
150	121	415	5.0	H	QG
150	161	415	5.0	H	QG
150	149	415	5.0	H	HD1
150	99	415	5.0	H	HD1
150	13	415	5.0	H	HG1
150	23	415	5.0	H	HD1

227	81	416	5.0	H	HB
227	2	416	5.0	H	HB
227	227	416	5.0	H	HB
227	226	416	5.0	H	HB
32	81	416	5.0	H	HB
32	2	416	5.0	H	HB
32	227	416	5.0	H	HB
32	226	416	5.0	H	HB

167	210	417	5.0	H	H
167	147	417	5.0	H	H
167	68	417	5.0	H	H
167	198	417	5.0	H	H
167	149	417	5.0	H	H
167	211	417	5.0	H	H
167	94	417	5.0	H	H


8	64	419	5.0	H	HD1
8	112	419	5.0	H	HD1
8	79	419	5.0	H	HD1
8	133	419	5.0	H	HD1
8	67	419	5.0	H	HD1
8	124	419	5.0	H	HD1
8	191	419	5.0	H	HD2
8	121	419	5.0	H	QG

241	35	420	5.0	H	H
241	146	420	5.0	H	HE21
241	18	420	5.0	H	HE21
241	240	420	5.0	H	HD21

124	69	421	5.0	H	H
124	63	421	5.0	H	H
124	7	421	5.0	H	H
124	71	421	5.0	H	H
124	81	421	5.0	H	H
124	62	421	5.0	H	H
124	190	421	5.0	H	H
124	213	421	5.0	H	H
66	69	421	5.0	H	H
66	63	421	5.0	H	H
66	7	421	5.0	H	H
66	71	421	5.0	H	H
66	81	421	5.0	H	H
66	62	421	5.0	H	H
66	190	421	5.0	H	H
66	213	421	5.0	H	H

235	135	422	5.0	H	HD22
235	237	422	5.0	H	HE22

126	223	423	6.0	H	H

94	95	424	6.0	H	H

72	73	425	5.0	H	H

79	225	426	5.0	H	H
79	104	426	5.0	H	H
79	144	426	5.0	H	H
79	52	426	5.0	H	H
79	107	426	5.0	H	H
79	162	426	5.0	H	H


28	30	428	6.0	H	H

16	99	429	5.0	H	HD2
16	249	429	5.0	H	QD
16	41	429	5.0	H	HD1
16	3	429	5.0	H	HG2
16	63	429	5.0	H	HD2
16	64	429	5.0	H	HD1
16	112	429	5.0	H	HD1
16	79	429	5.0	H	HD1
16	133	429	5.0	H	HD1
16	67	429	5.0	H	HD1
16	124	429	5.0	H	HD1
16	191	429	5.0	H	HD2
16	121	429	5.0	H	QG

55	26	430	5.0	H	HD22
55	139	430	5.0	H	HD22
55	83	430	5.0	H	HE22
55	213	430	5.0	H	HD22
55	127	430	5.0	H	HD22
55	107	430	5.0	H	HD22
55	185	430	5.0	H	HD22

109	110	431	5.0	H	HB

55	84	432	5.0	H	HG2
55	37	432	5.0	H	HD1
55	191	432	5.0	H	HD1
55	67	432	5.0	H	HD2
55	184	432	5.0	H	HD1
37	84	432	5.0	H	HG2
37	37	432	5.0	H	HD1
37	191	432	5.0	H	HD1
37	67	432	5.0	H	HD2
37	184	432	5.0	H	HD1

73	77	433	5.0	H	HD1
73	75	433	5.0	H	HG2
73	184	433	5.0	H	HD2
73	141	433	5.0	H	HD2

129	189	434	5.0	H	HB
129	193	434	5.0	H	HB


188	75	436	5.0	H	H
188	160	436	5.0	H	H
188	188	436	5.0	H	HD21
188	101	436	5.0	H	HD21
